game,round,iteration,depth,current_player,terr_attacked_in_round (actions taken)
1,1,5,0,Russians,1
1,1,5,0,Italians,2
1,1,5,1,Germans,2
1,1,5,1,Chinese,3
1,1,5,1,Russians,3
1,1,5,1,Italians,3
1,1,5,2,Germans,2
1,1,5,2,Chinese,1
1,1,5,2,Russians,2
1,1,5,2,Italians,2
1,1,5,3,Germans,2
1,1,5,3,Chinese,1
1,1,5,3,Russians,3
1,1,5,3,Italians,2
1,1,5,4,Germans,1
1,1,5,4,Chinese,2
1,1,5,4,Russians,1
1,1,5,4,Italians,2
1,1,6,0,Germans,1
1,1,6,0,Chinese,1
1,1,6,0,Russians,1
1,1,6,0,Italians,2
1,1,6,1,Germans,2
1,1,6,1,Chinese,2
1,1,6,1,Russians,3
1,1,6,1,Italians,2
1,1,6,2,Germans,3
1,1,6,2,Chinese,3
1,1,6,2,Russians,2
1,1,6,2,Italians,3
1,1,6,3,Germans,2
1,1,6,3,Chinese,1
1,1,6,3,Russians,2
1,1,6,3,Italians,2
1,1,6,4,Germans,2
1,1,6,4,Chinese,2
1,1,6,4,Russians,1
1,1,6,4,Italians,1
1,1,7,0,Germans,1
1,1,7,0,Chinese,2
1,1,7,0,Russians,1
1,1,7,0,Italians,2
1,1,7,1,Germans,2
1,1,7,1,Chinese,3
1,1,7,1,Russians,3
1,1,7,1,Italians,3
1,1,7,2,Germans,2
1,1,7,2,Chinese,2
1,1,7,2,Russians,2
1,1,7,2,Italians,2
1,1,7,3,Germans,2
1,1,7,3,Chinese,3
1,1,7,3,Russians,2
1,1,7,3,Italians,2
1,1,7,4,Germans,2
1,1,7,4,Chinese,1
1,1,7,4,Russians,3
1,1,7,4,Italians,2
1,1,8,0,Germans,1
1,1,8,0,Chinese,1
1,1,8,0,Russians,1
1,1,8,0,Italians,2
1,1,8,1,Germans,2
1,1,8,1,Chinese,2
1,1,8,1,Russians,3
1,1,8,1,Italians,3
1,1,8,2,Germans,2
1,1,8,2,Chinese,3
1,1,8,2,Russians,2
1,1,8,2,Italians,2
1,1,8,3,Germans,2
1,1,8,3,Chinese,3
1,1,8,3,Russians,1
1,1,8,3,Italians,2
1,1,8,4,Germans,2
1,1,8,4,Chinese,2
1,1,8,4,Russians,1
1,1,8,4,Italians,2
1,1,9,0,Germans,1
1,1,9,0,Chinese,2
1,1,9,0,Russians,1
1,1,9,0,Italians,2
1,1,9,1,Germans,2
1,1,9,1,Chinese,3
1,1,9,1,Russians,2
1,1,9,1,Italians,3
1,1,9,2,Germans,2
1,1,9,2,Chinese,2
1,1,9,2,Russians,2
1,1,9,2,Italians,2
1,1,9,3,Germans,3
1,1,9,3,Chinese,2
1,1,9,3,Russians,1
1,1,9,3,Italians,2
1,1,9,4,Germans,2
1,1,9,4,Chinese,2
1,1,9,4,Russians,3
1,1,9,4,Italians,1
1,1,10,0,Germans,1
1,1,10,0,Chinese,2
1,1,10,0,Russians,1
1,1,10,0,Italians,2
1,1,10,1,Germans,3
1,1,10,1,Chinese,3
1,1,10,1,Russians,3
1,1,10,1,Italians,3
1,1,10,2,Germans,2
1,1,10,2,Chinese,2
1,1,10,2,Russians,2
1,1,10,2,Italians,2
1,1,10,3,Germans,1
1,1,10,3,Chinese,2
1,1,10,3,Russians,2
1,1,10,3,Italians,2
1,1,10,4,Germans,1
1,1,10,4,Chinese,1
1,1,10,4,Russians,2
1,1,10,4,Italians,2
1,1,11,0,Germans,1
1,1,11,0,Chinese,1
1,1,11,0,Russians,1
1,1,11,0,Italians,2
1,1,11,1,Germans,2
1,1,11,1,Chinese,2
1,1,11,1,Russians,3
1,1,11,1,Italians,3
1,1,11,2,Germans,3
1,1,11,2,Chinese,3
1,1,11,2,Russians,2
1,1,11,2,Italians,2
1,1,11,3,Germans,2
1,1,11,3,Chinese,2
1,1,11,3,Russians,2
1,1,11,3,Italians,2
1,1,11,4,Germans,2
1,1,11,4,Chinese,3
1,1,11,4,Russians,0
1,1,11,4,Italians,2
1,1,12,0,Germans,1
1,1,12,0,Chinese,2
1,1,12,0,Russians,1
1,1,12,0,Italians,2
1,1,12,1,Germans,2
1,1,12,1,Chinese,2
1,1,12,1,Russians,3
1,1,12,1,Italians,3
1,1,12,2,Germans,1
1,1,12,2,Chinese,2
1,1,12,2,Russians,2
1,1,12,2,Italians,2
1,1,12,3,Germans,2
1,1,12,3,Chinese,2
1,1,12,3,Russians,2
1,1,12,3,Italians,1
1,1,12,4,Germans,2
1,1,12,4,Chinese,2
1,1,12,4,Russians,1
1,1,12,4,Italians,1
1,1,13,0,Germans,1
1,1,13,0,Chinese,1
1,1,13,0,Russians,1
1,1,13,0,Italians,2
1,1,13,1,Germans,3
1,1,13,1,Chinese,2
1,1,13,1,Russians,2
1,1,13,1,Italians,3
1,1,13,2,Germans,3
1,1,13,2,Chinese,2
1,1,13,2,Russians,2
1,1,13,2,Italians,2
1,1,13,3,Germans,1
1,1,13,3,Chinese,2
1,1,13,3,Russians,2
1,1,13,3,Italians,2
1,1,13,4,Germans,1
1,1,13,4,Chinese,2
1,1,13,4,Russians,3
1,1,13,4,Italians,2
1,1,14,0,Germans,1
1,1,14,0,Chinese,2
1,1,14,0,Russians,1
1,1,14,0,Italians,2
1,1,14,1,Germans,2
1,1,14,1,Chinese,2
1,1,14,1,Russians,3
1,1,14,1,Italians,2
1,1,14,2,Germans,3
1,1,14,2,Chinese,1
1,1,14,2,Russians,2
1,1,14,2,Italians,3
1,1,14,3,Germans,2
1,1,14,3,Chinese,1
1,1,14,3,Russians,2
1,1,14,3,Italians,1
1,1,14,4,Germans,1
1,1,14,4,Chinese,2
1,1,14,4,Russians,3
1,1,14,4,Italians,3
1,1,15,0,Germans,1
1,1,15,0,Chinese,2
1,1,15,0,Russians,1
1,1,15,0,Italians,2
1,1,15,1,Germans,2
1,1,15,1,Chinese,2
1,1,15,1,Russians,3
1,1,15,1,Italians,3
1,1,15,2,Germans,2
1,1,15,2,Chinese,2
1,1,15,2,Russians,2
1,1,15,2,Italians,2
1,1,15,3,Germans,2
1,1,15,3,Chinese,2
1,1,15,3,Russians,1
1,1,15,3,Italians,2
1,1,15,4,Germans,2
1,1,15,4,Chinese,2
1,1,15,4,Russians,2
1,1,15,4,Italians,3
1,1,16,0,Germans,1
1,1,16,0,Chinese,2
1,1,16,0,Russians,1
1,1,16,0,Italians,2
1,1,16,1,Germans,1
1,1,16,1,Chinese,3
1,1,16,1,Russians,3
1,1,16,1,Italians,3
1,1,16,2,Germans,1
1,1,16,2,Chinese,2
1,1,16,2,Russians,2
1,1,16,2,Italians,2
1,1,16,3,Germans,2
1,1,16,3,Chinese,2
1,1,16,3,Russians,2
1,1,16,3,Italians,2
1,1,16,4,Germans,1
1,1,16,4,Chinese,2
1,1,16,4,Russians,3
1,1,16,4,Italians,1
1,2,1,0,Germans,2
1,2,1,0,Chinese,2
1,2,1,0,Russians,3
1,2,1,0,Italians,3
1,2,1,1,Germans,2
1,2,1,1,Chinese,3
1,2,1,1,Russians,2
1,2,1,1,Italians,2
1,2,1,2,Germans,2
1,2,1,2,Chinese,2
1,2,1,2,Russians,3
1,2,1,2,Italians,2
1,2,1,3,Germans,2
1,2,1,3,Chinese,1
1,2,1,3,Russians,2
1,2,1,3,Italians,1
1,2,1,4,Germans,2
1,2,1,4,Chinese,2
1,2,1,4,Russians,2
1,2,1,4,Italians,2
1,2,2,0,Germans,2
1,2,2,0,Chinese,2
1,2,2,0,Russians,3
1,2,2,0,Italians,3
1,2,2,1,Germans,3
1,2,2,1,Chinese,3
1,2,2,1,Russians,2
1,2,2,1,Italians,2
1,2,2,2,Germans,3
1,2,2,2,Chinese,2
1,2,2,2,Russians,2
1,2,2,2,Italians,1
1,2,2,3,Germans,2
1,2,2,3,Chinese,2
1,2,2,3,Russians,1
1,2,2,3,Italians,2
1,2,2,4,Germans,2
1,2,2,4,Chinese,2
1,2,2,4,Russians,2
1,2,2,4,Italians,1
1,2,3,0,Germans,2
1,2,3,0,Chinese,2
1,2,3,0,Russians,3
1,2,3,0,Italians,3
1,2,3,1,Germans,3
1,2,3,1,Chinese,3
1,2,3,1,Russians,2
1,2,3,1,Italians,2
1,2,3,2,Germans,3
1,2,3,2,Chinese,2
1,2,3,2,Russians,2
1,2,3,2,Italians,1
1,2,3,3,Germans,1
1,2,3,3,Chinese,3
1,2,3,3,Russians,2
1,2,3,3,Italians,1
1,2,3,4,Germans,1
1,2,3,4,Chinese,2
1,2,3,4,Russians,1
1,2,3,4,Italians,1
1,2,4,0,Germans,1
1,2,4,0,Chinese,2
1,2,4,0,Russians,3
1,2,4,0,Italians,3
1,2,4,1,Germans,2
1,2,4,1,Chinese,3
1,2,4,1,Russians,2
1,2,4,1,Italians,2
1,2,4,2,Germans,2
1,2,4,2,Chinese,3
1,2,4,2,Russians,2
1,2,4,2,Italians,2
1,2,4,3,Germans,2
1,2,4,3,Chinese,2
1,2,4,3,Russians,2
1,2,4,3,Italians,2
1,2,4,4,Germans,3
1,2,4,4,Chinese,2
1,2,4,4,Russians,1
1,2,4,4,Italians,1
1,2,5,0,Germans,1
1,2,5,0,Chinese,2
1,2,5,0,Russians,3
1,2,5,0,Italians,3
1,2,5,1,Germans,3
1,2,5,1,Chinese,3
1,2,5,1,Russians,2
1,2,5,1,Italians,2
1,2,5,2,Germans,2
1,2,5,2,Chinese,2
1,2,5,2,Russians,2
1,2,5,2,Italians,2
1,2,5,3,Germans,3
1,2,5,3,Chinese,3
1,2,5,3,Russians,1
1,2,5,3,Italians,1
1,2,5,4,Germans,1
1,2,5,4,Chinese,3
1,2,5,4,Russians,1
1,2,5,4,Italians,2
1,2,6,0,Germans,1
1,2,6,0,Chinese,2
1,2,6,0,Russians,3
1,2,6,0,Italians,3
1,2,6,1,Germans,2
1,2,6,1,Chinese,3
1,2,6,1,Russians,2
1,2,6,1,Italians,2
1,2,6,2,Germans,3
1,2,6,2,Chinese,2
1,2,6,2,Russians,2
1,2,6,2,Italians,2
1,2,6,3,Germans,1
1,2,6,3,Chinese,2
1,2,6,3,Russians,1
1,2,6,3,Italians,1
1,2,6,4,Germans,2
1,2,6,4,Chinese,2
1,2,6,4,Russians,2
1,2,6,4,Italians,1
1,2,7,0,Germans,1
1,2,7,0,Chinese,2
1,2,7,0,Russians,3
1,2,7,0,Italians,3
1,2,7,1,Germans,3
1,2,7,1,Chinese,3
1,2,7,1,Russians,2
1,2,7,1,Italians,2
1,2,7,2,Germans,2
1,2,7,2,Chinese,2
1,2,7,2,Russians,1
1,2,7,2,Italians,2
1,2,7,3,Germans,2
1,2,7,3,Chinese,1
1,2,7,3,Russians,1
1,2,7,3,Italians,1
1,2,7,4,Germans,1
1,2,7,4,Chinese,3
1,2,7,4,Russians,1
1,2,7,4,Italians,1
1,2,8,0,Germans,1
1,2,8,0,Chinese,2
1,2,8,0,Russians,3
1,2,8,0,Italians,3
1,2,8,1,Germans,2
1,2,8,1,Chinese,3
1,2,8,1,Russians,2
1,2,8,1,Italians,2
1,2,8,2,Germans,3
1,2,8,2,Chinese,2
1,2,8,2,Russians,3
1,2,8,2,Italians,2
1,2,8,3,Germans,2
1,2,8,3,Chinese,2
1,2,8,3,Russians,2
1,2,8,3,Italians,1
1,2,8,4,Germans,2
1,2,8,4,Chinese,2
1,2,8,4,Russians,1
1,2,8,4,Italians,2
1,2,9,0,Germans,1
1,2,9,0,Chinese,2
1,2,9,0,Russians,3
1,2,9,0,Italians,3
1,2,9,1,Germans,3
1,2,9,1,Chinese,3
1,2,9,1,Russians,2
1,2,9,1,Italians,2
1,2,9,2,Germans,2
1,2,9,2,Chinese,2
1,2,9,2,Russians,2
1,2,9,2,Italians,2
1,2,9,3,Germans,3
1,2,9,3,Chinese,3
1,2,9,3,Russians,2
1,2,9,3,Italians,1
1,2,9,4,Germans,1
1,2,9,4,Chinese,1
1,2,9,4,Russians,1
1,2,9,4,Italians,1
1,2,10,0,Germans,1
1,2,10,0,Chinese,2
1,2,10,0,Russians,3
1,2,10,0,Italians,3
1,2,10,1,Germans,3
1,2,10,1,Chinese,3
1,2,10,1,Russians,2
1,2,10,1,Italians,2
1,2,10,2,Germans,3
1,2,10,2,Chinese,2
1,2,10,2,Russians,2
1,2,10,2,Italians,2
1,2,10,3,Germans,3
1,2,10,3,Chinese,3
1,2,10,3,Russians,2
1,2,10,3,Italians,1
1,2,10,4,Germans,2
1,2,10,4,Chinese,1
1,2,10,4,Russians,2
1,2,10,4,Italians,2
1,2,11,0,Germans,1
1,2,11,0,Chinese,2
1,2,11,0,Russians,3
1,2,11,0,Italians,3
1,2,11,1,Germans,3
1,2,11,1,Chinese,3
1,2,11,1,Russians,2
1,2,11,1,Italians,2
1,2,11,2,Germans,2
1,2,11,2,Chinese,3
1,2,11,2,Russians,2
1,2,11,2,Italians,2
1,2,11,3,Germans,2
1,2,11,3,Chinese,3
1,2,11,3,Russians,2
1,2,11,3,Italians,1
1,2,11,4,Germans,1
1,2,11,4,Chinese,2
1,2,11,4,Russians,2
1,2,11,4,Italians,1
1,3,1,0,Germans,2
1,3,1,0,Chinese,3
1,3,1,0,Russians,2
1,3,1,0,Italians,2
1,3,1,1,Germans,3
1,3,1,1,Chinese,3
1,3,1,1,Russians,2
1,3,1,1,Italians,2
1,3,1,2,Germans,3
1,3,1,2,Chinese,2
1,3,1,2,Russians,1
1,3,1,2,Italians,1
1,3,1,3,Germans,1
1,3,1,3,Chinese,3
1,3,1,3,Russians,2
1,3,1,3,Italians,2
1,3,1,4,Germans,1
1,3,1,4,Chinese,2
1,3,1,4,Russians,2
1,3,1,4,Italians,1
1,3,2,0,Germans,2
1,3,2,0,Chinese,3
1,3,2,0,Russians,2
1,3,2,0,Italians,3
1,3,2,1,Germans,3
1,3,2,1,Chinese,2
1,3,2,1,Russians,2
1,3,2,1,Italians,2
1,3,2,2,Germans,3
1,3,2,2,Chinese,3
1,3,2,2,Russians,1
1,3,2,2,Italians,1
1,3,2,3,Germans,1
1,3,2,3,Chinese,2
1,3,2,3,Russians,1
1,3,2,3,Italians,1
1,3,2,4,Germans,2
1,3,2,4,Chinese,2
1,3,2,4,Russians,1
1,3,2,4,Italians,2
1,3,3,0,Germans,1
1,3,3,0,Chinese,3
1,3,3,0,Russians,2
1,3,3,0,Italians,2
1,3,3,1,Germans,2
1,3,3,1,Chinese,3
1,3,3,1,Russians,2
1,3,3,1,Italians,2
1,3,3,2,Germans,2
1,3,3,2,Chinese,2
1,3,3,2,Russians,2
1,3,3,2,Italians,1
1,3,3,3,Germans,3
1,3,3,3,Chinese,2
1,3,3,3,Russians,3
1,3,3,3,Italians,1
1,3,3,4,Germans,2
1,3,3,4,Chinese,2
1,3,3,4,Russians,2
1,3,3,4,Italians,2
1,3,4,0,Germans,1
1,3,4,0,Chinese,3
1,3,4,0,Russians,2
1,3,4,0,Italians,2
1,3,4,1,Germans,2
1,3,4,1,Chinese,3
1,3,4,1,Russians,2
1,3,4,1,Italians,2
1,3,4,2,Germans,2
1,3,4,2,Chinese,2
1,3,4,2,Russians,1
1,3,4,2,Italians,2
1,3,4,3,Germans,3
1,3,4,3,Chinese,3
1,3,4,3,Russians,0
1,3,4,3,Italians,1
1,3,4,4,Germans,1
1,3,4,4,Chinese,3
1,3,4,4,Russians,2
1,3,4,4,Italians,1
1,3,5,0,Germans,1
1,3,5,0,Chinese,3
1,3,5,0,Russians,2
1,3,5,0,Italians,2
1,3,5,1,Germans,3
1,3,5,1,Chinese,3
1,3,5,1,Russians,2
1,3,5,1,Italians,2
1,3,5,2,Germans,2
1,3,5,2,Chinese,2
1,3,5,2,Russians,1
1,3,5,2,Italians,1
1,3,5,3,Germans,2
1,3,5,3,Chinese,2
1,3,5,3,Russians,1
1,3,5,3,Italians,1
1,3,5,4,Germans,1
1,3,5,4,Chinese,2
1,3,5,4,Russians,1
1,3,5,4,Italians,2
1,3,6,0,Germans,1
1,3,6,0,Chinese,3
1,3,6,0,Russians,2
1,3,6,0,Italians,2
1,3,6,1,Germans,3
1,3,6,1,Chinese,3
1,3,6,1,Russians,2
1,3,6,1,Italians,2
1,3,6,2,Germans,2
1,3,6,2,Chinese,2
1,3,6,2,Russians,2
1,3,6,2,Italians,2
1,3,6,3,Germans,3
1,3,6,3,Chinese,2
1,3,6,3,Russians,2
1,3,6,3,Italians,1
1,3,6,4,Germans,1
1,3,6,4,Chinese,2
1,3,6,4,Russians,2
1,3,6,4,Italians,1
1,3,7,0,Germans,1
1,3,7,0,Chinese,3
1,3,7,0,Russians,2
1,3,7,0,Italians,2
1,3,7,1,Germans,3
1,3,7,1,Chinese,2
1,3,7,1,Russians,2
1,3,7,1,Italians,2
1,3,7,2,Germans,2
1,3,7,2,Chinese,3
1,3,7,2,Russians,1
1,3,7,2,Italians,2
1,3,7,3,Germans,2
1,3,7,3,Chinese,2
1,3,7,3,Russians,1
1,3,7,3,Italians,1
1,3,7,4,Germans,1
1,3,7,4,Chinese,1
1,3,7,4,Russians,1
1,3,7,4,Italians,2
1,3,8,0,Germans,1
1,3,8,0,Chinese,3
1,3,8,0,Russians,2
1,3,8,0,Italians,2
1,3,8,1,Germans,2
1,3,8,1,Chinese,3
1,3,8,1,Russians,2
1,3,8,1,Italians,2
1,3,8,2,Germans,2
1,3,8,2,Chinese,2
1,3,8,2,Russians,1
1,3,8,2,Italians,1
1,3,8,3,Germans,2
1,3,8,3,Chinese,3
1,3,8,3,Russians,2
1,3,8,3,Italians,2
1,3,8,4,Germans,2
1,3,8,4,Chinese,3
1,3,8,4,Russians,1
1,3,8,4,Italians,2
1,3,9,0,Germans,1
1,3,9,0,Chinese,3
1,3,9,0,Russians,2
1,3,9,0,Italians,2
1,3,9,1,Germans,3
1,3,9,1,Chinese,2
1,3,9,1,Russians,2
1,3,9,1,Italians,2
1,3,9,2,Germans,3
1,3,9,2,Chinese,3
1,3,9,2,Russians,1
1,3,9,2,Italians,1
1,3,9,3,Germans,1
1,3,9,3,Chinese,2
1,3,9,3,Russians,1
1,3,9,3,Italians,1
1,3,9,4,Germans,1
1,3,9,4,Chinese,2
1,3,9,4,Russians,1
1,3,9,4,Italians,2
1,3,10,0,Germans,1
1,3,10,0,Chinese,3
1,3,10,0,Russians,2
1,3,10,0,Italians,2
1,3,10,1,Germans,2
1,3,10,1,Chinese,3
1,3,10,1,Russians,2
1,3,10,1,Italians,2
1,3,10,2,Germans,2
1,3,10,2,Chinese,2
1,3,10,2,Russians,1
1,3,10,2,Italians,2
1,3,10,3,Germans,3
1,3,10,3,Chinese,2
1,3,10,3,Russians,1
1,3,10,3,Italians,1
1,3,10,4,Germans,1
1,3,10,4,Chinese,3
1,3,10,4,Russians,1
1,3,10,4,Italians,2
1,4,1,0,Germans,1
1,4,1,0,Chinese,2
1,4,1,0,Russians,3
1,4,1,0,Italians,2
1,4,1,1,Germans,2
1,4,1,1,Chinese,2
1,4,1,1,Russians,2
1,4,1,1,Italians,2
1,4,1,2,Germans,3
1,4,1,2,Chinese,3
1,4,1,2,Russians,1
1,4,1,2,Italians,1
1,4,1,3,Germans,2
1,4,1,3,Chinese,3
1,4,1,3,Russians,1
1,4,1,3,Italians,2
1,4,1,4,Germans,2
1,4,1,4,Chinese,1
1,4,1,4,Russians,2
1,4,1,4,Italians,2
1,4,2,0,Germans,1
1,4,2,0,Chinese,2
1,4,2,0,Russians,3
1,4,2,0,Italians,2
1,4,2,1,Germans,2
1,4,2,1,Chinese,2
1,4,2,1,Russians,2
1,4,2,1,Italians,2
1,4,2,2,Germans,3
1,4,2,2,Chinese,3
1,4,2,2,Russians,0
1,4,2,2,Italians,1
1,4,2,3,Germans,2
1,4,2,3,Chinese,3
1,4,2,3,Russians,2
1,4,2,3,Italians,2
1,4,2,4,Germans,2
1,4,2,4,Chinese,1
1,4,2,4,Russians,2
1,4,2,4,Italians,1
1,4,3,0,Germans,1
1,4,3,0,Chinese,2
1,4,3,0,Russians,3
1,4,3,0,Italians,2
1,4,3,1,Germans,3
1,4,3,1,Chinese,2
1,4,3,1,Russians,1
1,4,3,1,Italians,1
1,4,3,2,Germans,3
1,4,3,2,Chinese,3
1,4,3,2,Russians,0
1,4,3,2,Italians,1
1,4,3,3,Germans,2
1,4,3,3,Chinese,2
1,4,3,3,Russians,1
1,4,3,3,Italians,2
1,4,3,4,Germans,2
1,4,3,4,Chinese,1
1,4,3,4,Russians,1
1,4,3,4,Italians,2
1,4,4,0,Germans,1
1,4,4,0,Chinese,2
1,4,4,0,Russians,3
1,4,4,0,Italians,2
1,4,4,1,Germans,2
1,4,4,1,Chinese,2
1,4,4,1,Russians,2
1,4,4,1,Italians,2
1,4,4,2,Germans,3
1,4,4,2,Chinese,1
1,4,4,2,Russians,2
1,4,4,2,Italians,1
1,4,4,3,Germans,2
1,4,4,3,Chinese,1
1,4,4,3,Russians,2
1,4,4,3,Italians,1
1,4,4,4,Germans,2
1,4,4,4,Chinese,2
1,4,4,4,Russians,2
1,4,4,4,Italians,2
1,4,5,0,Germans,1
1,4,5,0,Chinese,2
1,4,5,0,Russians,3
1,4,5,0,Italians,2
1,4,5,1,Germans,2
1,4,5,1,Chinese,2
1,4,5,1,Russians,1
1,4,5,1,Italians,2
1,4,5,2,Germans,3
1,4,5,2,Chinese,1
1,4,5,2,Russians,1
1,4,5,2,Italians,1
1,4,5,3,Germans,3
1,4,5,3,Chinese,2
1,4,5,3,Russians,1
1,4,5,3,Italians,2
1,4,5,4,Germans,2
1,4,5,4,Chinese,0
1,4,5,4,Russians,2
1,4,5,4,Italians,2
1,4,6,0,Germans,1
1,4,6,0,Chinese,2
1,4,6,0,Russians,3
1,4,6,0,Italians,2
1,4,6,1,Germans,3
1,4,6,1,Chinese,2
1,4,6,1,Russians,2
1,4,6,1,Italians,1
1,4,6,2,Germans,2
1,4,6,2,Chinese,1
1,4,6,2,Russians,2
1,4,6,2,Italians,1
1,4,6,3,Germans,3
1,4,6,3,Chinese,2
1,4,6,3,Russians,1
1,4,6,3,Italians,1
1,4,6,4,Germans,2
1,4,6,4,Chinese,1
1,4,6,4,Russians,1
1,4,6,4,Italians,1
1,4,7,0,Germans,1
1,4,7,0,Chinese,2
1,4,7,0,Russians,3
1,4,7,0,Italians,2
1,4,7,1,Germans,3
1,4,7,1,Chinese,2
1,4,7,1,Russians,1
1,4,7,1,Italians,1
1,4,7,2,Germans,3
1,4,7,2,Chinese,3
1,4,7,2,Russians,1
1,4,7,2,Italians,1
1,4,7,3,Germans,1
1,4,7,3,Chinese,2
1,4,7,3,Russians,2
1,4,7,3,Italians,2
1,4,7,4,Germans,1
1,4,7,4,Chinese,1
1,4,7,4,Russians,2
1,4,7,4,Italians,2
1,4,8,0,Germans,1
1,4,8,0,Chinese,2
1,4,8,0,Russians,3
1,4,8,0,Italians,2
1,4,8,1,Germans,2
1,4,8,1,Chinese,2
1,4,8,1,Russians,1
1,4,8,1,Italians,2
1,4,8,2,Germans,3
1,4,8,2,Chinese,3
1,4,8,2,Russians,1
1,4,8,2,Italians,1
1,4,8,3,Germans,0
1,4,8,3,Chinese,2
1,4,8,3,Russians,2
1,4,8,3,Italians,2
1,4,8,4,Germans,2
1,4,8,4,Chinese,1
1,4,8,4,Russians,2
1,4,8,4,Italians,1
1,4,9,0,Germans,1
1,4,9,0,Chinese,2
1,4,9,0,Russians,3
1,4,9,0,Italians,2
1,4,9,1,Germans,2
1,4,9,1,Chinese,2
1,4,9,1,Russians,2
1,4,9,1,Italians,2
1,4,9,2,Germans,3
1,4,9,2,Chinese,2
1,4,9,2,Russians,1
1,4,9,2,Italians,1
1,4,9,3,Germans,2
1,4,9,3,Chinese,2
1,4,9,3,Russians,0
1,4,9,3,Italians,2
1,4,9,4,Germans,2
1,4,9,4,Chinese,2
1,4,9,4,Russians,2
1,4,9,4,Italians,1
1,4,10,0,Germans,1
1,4,10,0,Chinese,2
1,4,10,0,Russians,3
1,4,10,0,Italians,2
1,4,10,1,Germans,3
1,4,10,1,Chinese,2
1,4,10,1,Russians,1
1,4,10,1,Italians,1
1,4,10,2,Germans,3
1,4,10,2,Chinese,3
1,4,10,2,Russians,0
1,4,10,2,Italians,1
1,4,10,3,Germans,2
1,4,10,3,Chinese,2
1,4,10,3,Russians,1
1,4,10,3,Italians,1
1,4,10,4,Germans,2
1,4,10,4,Chinese,1
1,4,10,4,Russians,1
1,4,10,4,Italians,2
1,5,1,0,Germans,2
1,5,1,0,Chinese,2
1,5,1,0,Russians,1
1,5,1,0,Italians,1
1,5,1,1,Germans,3
1,5,1,1,Chinese,2
1,5,1,1,Russians,1
1,5,1,1,Italians,1
1,5,1,2,Germans,1
1,5,1,2,Chinese,2
1,5,1,2,Russians,1
1,5,1,2,Italians,1
1,5,1,3,Germans,1
1,5,1,3,Chinese,3
1,5,1,3,Russians,1
1,5,1,3,Italians,2
1,5,1,4,Germans,2
1,5,1,4,Chinese,1
1,5,1,4,Russians,2
1,5,1,4,Italians,1
1,5,2,0,Germans,2
1,5,2,0,Chinese,2
1,5,2,0,Russians,1
1,5,2,0,Italians,1
1,5,2,1,Germans,3
1,5,2,1,Chinese,2
1,5,2,1,Russians,1
1,5,2,1,Italians,1
1,5,2,2,Germans,1
1,5,2,2,Chinese,1
1,5,2,2,Russians,1
1,5,2,2,Italians,2
1,5,2,3,Germans,1
1,5,2,3,Chinese,1
1,5,2,3,Russians,1
1,5,2,3,Italians,2
1,5,2,4,Germans,2
1,5,2,4,Chinese,2
1,5,2,4,Russians,1
1,5,2,4,Italians,2
1,5,3,0,Germans,2
1,5,3,0,Chinese,2
1,5,3,0,Russians,1
1,5,3,0,Italians,1
1,5,3,1,Germans,3
1,5,3,1,Chinese,2
1,5,3,1,Russians,2
1,5,3,1,Italians,1
1,5,3,2,Germans,1
1,5,3,2,Chinese,1
1,5,3,2,Russians,1
1,5,3,2,Italians,1
1,5,3,3,Germans,1
1,5,3,3,Chinese,1
1,5,3,3,Russians,1
1,5,3,3,Italians,2
1,5,3,4,Germans,2
1,5,3,4,Chinese,2
1,5,3,4,Russians,1
1,5,3,4,Italians,1
1,5,4,0,Germans,2
1,5,4,0,Chinese,2
1,5,4,0,Russians,1
1,5,4,0,Italians,1
1,5,4,1,Germans,3
1,5,4,1,Chinese,2
1,5,4,1,Russians,2
1,5,4,1,Italians,1
1,5,4,2,Germans,1
1,5,4,2,Chinese,1
1,5,4,2,Russians,1
1,5,4,2,Italians,1
1,5,4,3,Germans,1
1,5,4,3,Chinese,1
1,5,4,3,Russians,1
1,5,4,3,Italians,2
1,5,4,4,Germans,2
1,5,4,4,Chinese,2
1,5,4,4,Russians,1
1,5,4,4,Italians,2
1,5,5,0,Germans,1
1,5,5,0,Chinese,2
1,5,5,0,Russians,1
1,5,5,0,Italians,1
1,5,5,1,Germans,2
1,5,5,1,Chinese,2
1,5,5,1,Russians,1
1,5,5,1,Italians,1
1,5,5,2,Germans,2
1,5,5,2,Chinese,2
1,5,5,2,Russians,2
1,5,5,2,Italians,2
1,5,5,3,Germans,1
1,5,5,3,Chinese,1
1,5,5,3,Russians,3
1,5,5,3,Italians,2
1,5,5,4,Germans,1
1,5,5,4,Chinese,1
1,5,5,4,Russians,2
1,5,5,4,Italians,2
1,5,6,0,Germans,1
1,5,6,0,Chinese,2
1,5,6,0,Russians,1
1,5,6,0,Italians,1
1,5,6,1,Germans,2
1,5,6,1,Chinese,2
1,5,6,1,Russians,1
1,5,6,1,Italians,1
1,5,6,2,Germans,2
1,5,6,2,Chinese,1
1,5,6,2,Russians,2
1,5,6,2,Italians,2
1,5,6,3,Germans,1
1,5,6,3,Chinese,2
1,5,6,3,Russians,2
1,5,6,3,Italians,1
1,5,6,4,Germans,1
1,5,6,4,Chinese,2
1,5,6,4,Russians,2
1,5,6,4,Italians,1
1,5,7,0,Germans,1
1,5,7,0,Chinese,2
